x,y
1.3832,0.9768
1.6432375,1.22583125
1.89047275390625,1.467920703125
2.12535216369629,1.70322698669434
2.34831521205902,1.93189884653091
2.55979407605231,2.15407608412802
2.76021328418562,2.36989042493599
3.13976554427664,2.78904221843394
3.31889859623434,2.99237967112393
3.4878051478764,3.18960313248509
3.64689382623769,3.38082978252741
3.79656500542685,3.5661703318635
3.93721054516584,3.74572976006754
4.06921356736124,3.91960799298659
4.20121658955664,4.09348622590564
4.32457709420845,4.26168326353971
4.43967820322327,4.42429903173586
4.54689430069234,4.58142840261408
4.64659080946287,4.73316187187859
4.73912400574121,4.87958617508166
4.82484086903117,5.02078484675604
4.91055773232114,5.16198351843043
4.98945826262273,5.29795655857613
5.06188943943977,5.42878750172593
5.12818894557357,5.55455668139309
5.18868501706123,5.67534178920388
5.24369632844925,5.79121837689877
5.29353191070557,5.90226030511856
5.34336749296189,6.01330223333836
5.3880273460865,6.11950950208306
5.42782050104737,6.22095597199351
5.46304634523392,6.31771381261088
5.49399454036914,6.40985395116294
5.5209449730603,6.49744646813518
5.54416773529158,6.58056094354331
5.56739049752285,6.66367541895145
5.58688558929423,6.74231185279547
5.60292310258988,6.81653982509109
5.61576333477087,6.88642841538424
5.62565676906779,6.9520465490235
5.63284408501536,7.01346329413392
5.6375561961323,7.07074811320827
5.64226830724925,7.12803293228261
5.64450521353558,7.18118582532089
5.64449782851003,7.23027625481589
5.64246729967538,7.27537407762813
5.63862504619835,7.31654979657724
5.63317282383484,7.35387476665078
5.6263028144039,7.38742135974706
5.61943280497296,7.42096795284334
5.61114500847459,7.45073616896234
5.60163160672784,7.47679838000238
5.5910752076149,7.49922797477245
5.57964893455505,7.51809952373505
5.56751654052734,7.53348890228271
5.55483254394531,7.54547337646484
5.54214854736328,7.55745785064697
5.52891294822693,7.56603742046356
5.5152802649498,7.571289351964
5.50139578137994,7.57329230185449
5.48739568267465,7.57212640322484
5.47340721302731,7.56787331372532
5.4595488525497,7.56061623011002
5.4456904920721,7.55335914649471
5.43196224076422,7.54309806876362
5.41848257873785,7.52991619367083
5.40536122202314,7.51389825707423
5.39269929945096,7.49513054847885
5.38058954869062,7.47370089194663
5.36911652874648,7.44969859728888
5.35764350880235,7.42569630263112
5.34680721967444,7.39912136984784
5.33669222036712,7.37006310875034
5.32737489121985,7.33861231489931
5.31892364640376,7.30486122079732
5.31139916287712,7.26890341736396
5.30485462310302,7.23083374961013
5.29831008332893,7.19276408185631
5.29274548730738,7.15258254978201
5.28821401750147,7.11038399839811
5.28476136187911,7.06626452680677
5.28242595663071,7.02032138387561
5.28123924264908,6.97265283811092
5.28122593307495,6.92335802564621
5.28121262350082,6.8740632131815
5.2823727183342,6.82314213401675
5.2847309307158,6.77069392428547
5.28830524603426,6.71681858774833
5.29310718947165,6.66161684378171
5.29914210461453,6.60518995348147
5.30640944043409,6.54763952779836
5.31367677625366,6.49008910211524
5.32217653274992,6.43141514104924
5.33190815889407,6.37171925555109
5.34286520904191,6.3111034064264
5.35503562991395,6.24966971247103
5.3684020559445,6.18752024063803
5.38294211030304,6.1247567821525
5.39748216466159,6.06199332366697
5.41319584734812,5.99861587852891
5.43006078153215,5.93472623796342
5.44804957911838,5.87042591746761
5.46713014176814,5.80581593292549
5.4872659675932,5.74099656267058
5.50841646082529,5.67606709941283
5.52956695405738,5.61113763615508
5.5517321146965,5.54609807989448
5.57487134697437,5.48104772334099
5.59893996124267,5.41608487358093
5.62388948364258,5.35130660400391
5.64966796875,5.28680849609375
5.6762203125,5.222684375
5.70277265625,5.15856025390625
5.73009885864258,5.09481011962891
