x,y
0,0
0.015625,0.0625
0.03125,0.124267578125
0.0625,0.246315002441406
0.078125,0.306594848632812
0.09375,0.366119384765625
0.109375,0.425643920898438
0.125,0.484413146972656
0.140625,0.542415618896484
0.15625,0.600418090820312
0.171875,0.65765380859375
0.1875,0.714111328125
0.203125,0.77056884765625
0.21875,0.826248168945312
0.234375,0.881137847900391
0.25,0.936027526855469
0.265625,0.990127563476562
0.28125,1.04342651367188
0.296875,1.09672546386719
0.3125,1.14922332763672
0.328125,1.20090866088867
0.34375,1.25259399414062
0.359375,1.303466796875
0.375,1.353515625
0.390625,1.403564453125
0.40625,1.45278930664062
0.421875,1.50117874145508
0.4375,1.54956817626953
0.453125,1.59712219238281
0.46875,1.64382934570312
0.484375,1.69053649902344
0.5,1.73639678955078
0.515625,1.78139877319336
0.53125,1.82640075683594
0.546875,1.87054443359375
0.5625,1.913818359375
0.578125,1.95709228515625
0.59375,1.99949645996094
0.609375,2.04101943969727
0.625,2.08254241943359
0.640625,2.12318420410156
0.65625,2.16293334960938
0.671875,2.20268249511719
0.6875,2.24153900146484
0.703125,2.27949142456055
0.71875,2.31744384765625
0.734375,2.3544921875
0.75,2.390625
0.765625,2.4267578125
0.78125,2.46197509765625
0.796875,2.49626541137695
0.8125,2.53055572509766
0.828125,2.56391906738281
0.84375,2.59634399414062
0.859375,2.62876892089844
0.875,2.66025543212891
0.890625,2.69079208374023
0.90625,2.72132873535156
0.921875,2.75091552734375
0.9375,2.779541015625
0.953125,2.80816650390625
0.96875,2.83583068847656
0.984375,2.86252212524414
1,2.88921356201172
1.015625,2.91493225097656
1.03125,2.93966674804688
1.046875,2.96440124511719
1.0625,2.98815155029297
1.078125,3.01090621948242
1.09375,3.03366088867188
1.109375,3.055419921875
1.125,3.076171875
1.140625,3.096923828125
1.15625,3.11666870117188
1.171875,3.13539505004883
1.1875,3.15412139892578
1.203125,3.17182922363281
1.21875,3.18850708007812
1.234375,3.20518493652344
1.25,3.22083282470703
1.265625,3.23543930053711
1.28125,3.25004577636719
1.296875,3.26361083984375
1.3125,3.276123046875
1.328125,3.28863525390625
1.34375,3.30009460449219
1.359375,3.31048965454102
1.375,3.32088470458984
1.390625,3.33021545410156
1.40625,3.33847045898438
1.421875,3.34672546386719
1.4375,3.35390472412109
1.453125,3.3599967956543
1.46875,3.3660888671875
1.484375,3.37109375
1.5,3.375
1.515625,3.37890625
1.53125,3.3817138671875
1.546875,3.3834114074707
1.5625,3.38510894775391
1.578125,3.38569641113281
1.59375,3.38516235351562
1.609375,3.38462829589844
1.625,3.38297271728516
1.640625,3.38018417358398
1.65625,3.37739562988281
1.671875,3.37347412109375
1.6875,3.368408203125
1.703125,3.36334228515625
1.71875,3.35713195800781
1.734375,3.34976577758789
1.75,3.34239959716797
1.765625,3.33387756347656
1.78125,3.32418823242188
1.796875,3.31449890136719
1.8125,3.30364227294922
1.828125,3.29160690307617
1.84375,3.27957153320312
1.859375,3.266357421875
1.875,3.251953125
1.890625,3.237548828125
1.90625,3.22195434570312
1.921875,3.20515823364258
1.9375,3.18836212158203
1.953125,3.17036437988281
1.96875,3.15115356445312
1.984375,3.13194274902344
2,3.11151885986328
2.015625,3.08987045288086
2.03125,3.06822204589844
2.046875,3.04534912109375
2.0625,3.021240234375
2.078125,2.99713134765625
2.09375,2.97178649902344
2.109375,2.94519424438477
2.125,2.91860198974609
2.140625,2.89076232910156
2.15625,2.86166381835938
2.171875,2.83256530761719
2.1875,2.80220794677734
2.203125,2.77058029174805
2.21875,2.73895263671875
2.234375,2.7060546875
2.25,2.671875
2.265625,2.6376953125
2.28125,2.60223388671875
2.296875,2.56547927856445
2.3125,2.52872467041016
2.328125,2.49067687988281
2.34375,2.45132446289062
2.359375,2.41197204589844
2.375,2.37131500244141
2.390625,2.32934188842773
2.40625,2.28736877441406
2.421875,2.24407958984375
2.4375,2.199462890625
2.453125,2.15484619140625
2.46875,2.10890197753906
2.484375,2.06161880493164
2.5,2.01433563232422
2.515625,1.96571350097656
2.53125,1.91574096679688
2.546875,1.86576843261719
2.5625,1.81444549560547
2.578125,1.76176071166992
2.59375,1.70907592773438
2.609375,1.655029296875
2.625,1.599609375
2.640625,1.544189453125
2.65625,1.48739624023438
2.671875,1.42921829223633
2.6875,1.37104034423828
2.703125,1.31147766113281
2.71875,1.25051879882812
2.734375,1.18955993652344
2.75,1.12720489501953
2.765625,1.06344223022461
2.78125,0.999679565429688
2.796875,0.93450927734375
2.8125,0.867919921875
2.828125,0.80133056640625
2.84375,0.733322143554688
2.859375,0.663883209228516
2.875,0.594444274902344
2.890625,0.523574829101562
2.90625,0.451263427734375
2.921875,0.378952026367188
2.9375,0.305198669433594
2.953125,0.229991912841797
2.96875,0.15478515625
2.984375,0.078125
3,0
0,0
