x,y
4,0
3.9375,0.015625
3.876953125,0.031005859375
3.81829833984375,0.046142578125
3.7596435546875,0.061279296875
3.702880859375,0.076171875
3.64794921875,0.0908203125
3.593017578125,0.10546875
3.5399169921875,0.119873046875
3.48858642578125,0.134033203125
3.437255859375,0.148193359375
3.3876953125,0.162109375
3.33984375,0.17578125
3.2919921875,0.189453125
3.245849609375,0.202880859375
3.20135498046875,0.216064453125
3.1568603515625,0.229248046875
3.114013671875,0.2421875
3.07275390625,0.2548828125
3.031494140625,0.267578125
2.9918212890625,0.280029296875
2.95367431640625,0.292236328125
2.91552734375,0.304443359375
2.87890625,0.31640625
2.84375,0.328125
2.80859375,0.33984375
2.77490234375,0.351318359375
2.74261474609375,0.362548828125
2.7103271484375,0.373779296875
2.679443359375,0.384765625
2.64990234375,0.3955078125
2.620361328125,0.40625
2.5921630859375,0.416748046875
2.56524658203125,0.427001953125
2.538330078125,0.437255859375
2.5126953125,0.447265625
2.48828125,0.45703125
2.4638671875,0.466796875
2.440673828125,0.476318359375
2.41864013671875,0.485595703125
2.3966064453125,0.494873046875
2.375732421875,0.50390625
2.35595703125,0.5126953125
2.336181640625,0.521484375
2.3175048828125,0.530029296875
2.29986572265625,0.538330078125
2.2822265625,0.546630859375
2.265625,0.5546875
2.25,0.5625
2.234375,0.5703125
2.2197265625,0.577880859375
2.20599365234375,0.585205078125
2.1922607421875,0.592529296875
2.179443359375,0.599609375
2.16748046875,0.6064453125
2.155517578125,0.61328125
2.1444091796875,0.619873046875
2.13409423828125,0.626220703125
2.123779296875,0.632568359375
2.1142578125,0.638671875
2.10546875,0.64453125
2.0966796875,0.650390625
2.088623046875,0.656005859375
2.08123779296875,0.661376953125
2.0738525390625,0.666748046875
2.067138671875,0.671875
2.06103515625,0.6767578125
2.054931640625,0.681640625
2.0494384765625,0.686279296875
2.04449462890625,0.690673828125
2.03955078125,0.695068359375
2.03515625,0.69921875
2.03125,0.703125
2.02734375,0.70703125
2.02392578125,0.710693359375
2.02093505859375,0.714111328125
2.0179443359375,0.717529296875
2.015380859375,0.720703125
2.01318359375,0.7236328125
2.010986328125,0.7265625
2.0091552734375,0.729248046875
2.00762939453125,0.731689453125
2.006103515625,0.734130859375
2.0048828125,0.736328125
2.00390625,0.73828125
2.0029296875,0.740234375
2.002197265625,0.741943359375
2.00164794921875,0.743408203125
2.0010986328125,0.744873046875
2.000732421875,0.74609375
2.00048828125,0.7470703125
2.000244140625,0.748046875
2.0001220703125,0.748779296875
2.00006103515625,0.749267578125
2,0.749755859375
2,0.75
2,0.75
2,0.75
2,0.749755859375
1.99993896484375,0.749267578125
1.9998779296875,0.748779296875
1.999755859375,0.748046875
1.99951171875,0.7470703125
1.999267578125,0.74609375
1.9989013671875,0.744873046875
1.99835205078125,0.743408203125
1.997802734375,0.741943359375
1.9970703125,0.740234375
1.99609375,0.73828125
1.9951171875,0.736328125
1.993896484375,0.734130859375
1.99237060546875,0.731689453125
1.9908447265625,0.729248046875
1.989013671875,0.7265625
1.98681640625,0.7236328125
1.984619140625,0.720703125
1.9820556640625,0.717529296875
1.97906494140625,0.714111328125
1.97607421875,0.710693359375
1.97265625,0.70703125
1.96875,0.703125
1.96484375,0.69921875
1.96044921875,0.695068359375
1.95550537109375,0.690673828125
1.9505615234375,0.686279296875
1.945068359375,0.681640625
1.93896484375,0.6767578125
1.932861328125,0.671875
1.9261474609375,0.666748046875
1.91876220703125,0.661376953125
1.911376953125,0.656005859375
1.9033203125,0.650390625
1.89453125,0.64453125
1.8857421875,0.638671875
1.876220703125,0.632568359375
1.86590576171875,0.626220703125
1.8555908203125,0.619873046875
1.844482421875,0.61328125
1.83251953125,0.6064453125
1.820556640625,0.599609375
1.8077392578125,0.592529296875
1.79400634765625,0.585205078125
1.7802734375,0.577880859375
1.765625,0.5703125
1.75,0.5625
1.734375,0.5546875
1.7177734375,0.546630859375
1.70013427734375,0.538330078125
1.6824951171875,0.530029296875
1.663818359375,0.521484375
1.64404296875,0.5126953125
1.624267578125,0.50390625
1.6033935546875,0.494873046875
1.58135986328125,0.485595703125
1.559326171875,0.476318359375
1.5361328125,0.466796875
1.51171875,0.45703125
1.4873046875,0.447265625
1.461669921875,0.437255859375
1.43475341796875,0.427001953125
1.4078369140625,0.416748046875
1.379638671875,0.40625
1.35009765625,0.3955078125
1.320556640625,0.384765625
1.2896728515625,0.373779296875
1.25738525390625,0.362548828125
1.22509765625,0.351318359375
1.19140625,0.33984375
1.15625,0.328125
1.12109375,0.31640625
1.08447265625,0.304443359375
1.04632568359375,0.292236328125
1.0081787109375,0.280029296875
0.968505859375,0.267578125
0.92724609375,0.2548828125
0.885986328125,0.2421875
0.8431396484375,0.229248046875
0.79864501953125,0.216064453125
0.754150390625,0.202880859375
0.7080078125,0.189453125
0.66015625,0.17578125
0.6123046875,0.162109375
0.562744140625,0.148193359375
0.51141357421875,0.134033203125
0.4600830078125,0.119873046875
0.406982421875,0.10546875
0.35205078125,0.0908203125
0.297119140625,0.076171875
0.2403564453125,0.061279296875
0.18170166015625,0.046142578125
0.123046875,0.031005859375
0.0625,0.015625
0,0
