x,y
7.6168,1.8029
7.1387,1.695325
6.5273875,1.6964
5.878665625,1.811234375
5.259197265625,2.03424765625
4.71145224609375,2.34901806640625
4.25950615234375,2.73174916992187
3.91420379638672,3.15565682983398
3.44026609802246,4.03403023071289
3.31163075561523,4.48849597167969
3.29301868896484,4.93234323730469
3.37696462402344,5.3405611328125
3.55092397460938,5.69289970703125
3.80026083984375,5.977231640625
4.1096958984375,6.190968359375
4.463796484375,6.3403625
4.8178970703125,6.489756640625
5.21666318359375,6.574808203125
5.64466215820313,6.60176982421875
6.08630798339844,6.5857353515625
6.52635137939453,6.54994230957031
6.94941205444336,6.52296071777344
7.33913542785644,6.53360018920898
7.67859075775146,6.60463210449219
8.01804608764648,6.67566401977539
8.30723337402344,6.80708837890625
8.529221875,7.0216765625
8.6665046875,7.33616171875
8.701396875,7.7549609375
8.617675,8.2627125
8.405075,8.816725
8.0693,9.3417
0,0
