x,y
0,0
0.0625,0.25
0.125,0.48828125
0.1875,0.714111328125
0.25,0.93994140625
0.3125,1.1533203125
0.375,1.353515625
0.4375,1.5537109375
0.5,1.74072265625
0.5625,1.913818359375
0.625,2.0869140625
0.6875,2.24609375
0.75,2.390625
0.8125,2.53515625
0.875,2.6650390625
0.9375,2.779541015625
1,2.89404296875
1.0625,2.9931640625
1.125,3.076171875
1.1875,3.1591796875
1.25,3.22607421875
1.3125,3.276123046875
1.375,3.326171875
1.4375,3.359375
1.5,3.375
1.5625,3.390625
1.625,3.388671875
1.6875,3.368408203125
1.75,3.34814453125
1.8125,3.3095703125
1.875,3.251953125
1.9375,3.1943359375
2,3.11767578125
2.0625,3.021240234375
2.125,2.9248046875
2.1875,2.80859375
2.25,2.671875
2.3125,2.53515625
2.375,2.3779296875
2.4375,2.199462890625
2.5,2.02099609375
2.5625,1.8212890625
2.625,1.599609375
2.6875,1.3779296875
2.75,1.13427734375
2.8125,0.867919921875
2.875,0.6015625
2.9375,0.3125
3,0
