x,y
1,0
1.015625,0.0625
1.03125,0.123779296875
1.046875,0.183872222900391
1.0625,0.242812037467957
1.078125,0.300630955025554
1.09375,0.358449872583151
1.109375,0.415147893130779
1.125,0.470757231116295
1.140625,0.525309056043625
1.15625,0.578833520412445
1.171875,0.632357984781265
1.1875,0.684855088591576
1.203125,0.736354984343052
1.21875,0.786886807531118
1.234375,0.836478704586625
1.25,0.886070601642132
1.265625,0.934722572565079
1.28125,0.982462763786316
1.296875,1.02931833267212
1.3125,1.07531547546387
1.328125,1.12131261825562
1.34375,1.16645133495331
1.359375,1.21075782179832
1.375,1.25425731390715
1.390625,1.29697411321104
1.40625,1.33969091251493
1.421875,1.38162501901388
1.4375,1.42280073463917
1.453125,1.46324142813683
1.46875,1.50296956300735
1.484375,1.54269769787788
1.5,1.58171327412128
1.515625,1.62003875523806
1.53125,1.65769569948316
1.546875,1.69470478780568
1.5625,1.7317138761282
1.578125,1.76807510852814
1.59375,1.80380916595459
1.609375,1.83893585205078
1.625,1.87347412109375
1.640625,1.90801239013672
1.65625,1.94196224212646
1.671875,1.97534263134003
1.6875,2.00817166268826
1.703125,2.04046661965549
1.71875,2.07276157662272
1.734375,2.10452245920897
1.75,2.13576655089855
1.765625,2.16651031374931
1.78125,2.19676941633224
1.796875,2.22702851891518
1.8125,2.25680296123028
1.828125,2.28610841184855
1.84375,2.31495974585414
1.859375,2.34337107278407
1.875,2.37178239971399
1.890625,2.39975371956825
1.90625,2.42729914188385
1.921875,2.45443201065063
1.9375,2.48116493225098
1.953125,2.50789785385132
1.96875,2.53423082828522
1.984375,2.56017646193504
2,2.58574662357569
2.015625,2.61095247231424
2.03125,2.63615832105279
2.046875,2.66099985688925
2.0625,2.6854882389307
2.078125,2.70963391661644
2.09375,2.73344665765762
2.109375,2.75725939869881
2.125,2.78073920309544
2.140625,2.80389583855867
2.15625,2.82673839107156
2.171875,2.84927529282868
2.1875,2.8718121945858
2.203125,2.89404344558716
2.21875,2.91597747802734
2.234375,2.9376220703125
2.25,2.958984375
2.265625,2.9803466796875
2.28125,3.00142669677734
2.296875,3.0222315788269
2.3125,3.04276785254478
2.328125,3.06304144673049
2.34375,3.0833150409162
2.359375,3.10332595556974
2.375,3.12308011949062
2.390625,3.14258286356926
2.40625,3.16183894872665
2.421875,3.18109503388405
2.4375,3.2001044601202
2.453125,3.21887198835611
2.46875,3.23740180954337
2.484375,3.25569757260382
2.5,3.27399333566427
2.515625,3.29205504059792
2.53125,3.3098863363266
2.546875,3.32749032974243
2.5625,3.34486961364746
2.578125,3.36224889755249
2.59375,3.37940347194672
2.609375,3.39633592963219
2.625,3.41304834932089
2.640625,3.42954232357442
2.65625,3.44603629782796
2.671875,3.46231182664633
2.6875,3.47837050259113
2.703125,3.49421343207359
2.71875,3.50984126329422
2.734375,3.52546909451485
2.75,3.54088182747364
2.765625,3.55608011037111
2.78125,3.57106413319707
2.796875,3.58583365567029
2.8125,3.6006031781435
2.828125,3.61515820026398
2.84375,3.62949848175049
2.859375,3.64362335205078
2.875,3.65753173828125
2.890625,3.67144012451172
2.90625,3.68513202667236
2.921875,3.69860637187958
2.9375,3.7118616849184
2.953125,3.72489611618221
2.96875,3.73793054744601
2.984375,3.7507440969348
3,3.76333491504192
3.015625,3.77570077776909
3.03125,3.78783911466599
3.046875,3.79997745156288
3.0625,3.81188826262951
3.078125,3.82356897741556
3.09375,3.83501667901874
3.109375,3.84622813202441
3.125,3.85743958503008
3.140625,3.86841478943825
3.15625,3.87915050983429
3.171875,3.88964319229126
3.1875,3.89988899230957
3.203125,3.91013479232788
3.21875,3.92013370990753
3.234375,3.92988190054893
3.25,3.93937522917986
3.265625,3.94860929809511
3.28125,3.95784336701035
3.296875,3.96681817620993
3.3125,3.97552932798862
3.328125,3.98397216200829
3.34375,3.99214178323746
3.359375,4.00031140446663
3.375,4.00820781290531
3.390625,4.01582611352205
3.40625,4.02316117659211
3.421875,4.03020766563714
3.4375,4.03725415468216
3.453125,4.04401206970215
3.46875,4.05047607421875
3.484375,4.056640625
3.5,4.0625
3.515625,4.068359375
3.53125,4.07391357421875
3.546875,4.07915687561035
3.5625,4.08408337831497
3.578125,4.08868703059852
3.59375,4.09329068288207
3.609375,4.09757148474455
3.625,4.10152338445187
3.640625,4.10514017939568
3.65625,4.10841554403305
3.671875,4.11169090867043
3.6875,4.11462484300137
3.703125,4.11721102148294
3.71875,4.11944299563766
3.734375,4.12131422199309
3.75,4.12318544834852
3.765625,4.12469592690468
3.78125,4.12583911418915
3.796875,4.12660837173462
3.8125,4.12699699401855
3.828125,4.12738561630249
3.84375,4.12739360332489
3.859375,4.12701424956322
3.875,4.12624078243971
3.890625,4.12506639026105
3.90625,4.1238919980824
3.921875,4.1223166808486
3.9375,4.12033362686634
3.953125,4.11793598532677
3.96875,4.11511689424515
3.984375,4.11229780316353
4,4.10905726253986
4.015625,4.10538841038942
4.03125,4.10128437355161
4.046875,4.09673829562962
4.0625,4.09219221770763
4.078125,4.08720409870148
4.09375,4.08176708221436
4.109375,4.07587432861328
4.125,4.06951904296875
4.140625,4.06316375732422
4.15625,4.05634593963623
4.171875,4.04905879497528
4.1875,4.04129557311535
4.203125,4.03304959647357
4.21875,4.0248036198318
4.234375,4.01607488840818
4.25,4.00685672461987
4.265625,3.99714252352715
4.28125,3.98692578077316
4.296875,3.97670903801918
4.3125,3.96598975360394
4.328125,3.95476142317057
4.34375,3.94301764294505
4.359375,3.93075213767588
4.375,3.91848663240671
4.390625,3.90569940209389
4.40625,3.8923841714859
4.421875,3.87853479385376
4.4375,3.86414527893066
4.453125,3.84975576400757
4.46875,3.83482611179352
4.484375,3.81935033202171
4.5,3.80332259088755
4.515625,3.78673723898828
4.53125,3.77015188708901
4.546875,3.75300892442465
4.5625,3.73530270159245
4.578125,3.71702775359154
4.59375,3.6981788277626
4.609375,3.67932990193367
4.625,3.65990699827671
4.640625,3.6399048641324
4.65625,3.61931845918298
4.671875,3.59814298339188
4.6875,3.57696750760078
4.703125,3.55520296096802
4.71875,3.53284454345703
4.734375,3.5098876953125
4.75,3.486328125
4.765625,3.4627685546875
4.78125,3.43860626220703
4.796875,3.41383695602417
4.8125,3.38845661282539
4.828125,3.36246150545776
4.84375,3.33646639809012
4.859375,3.30985652655363
4.875,3.28262816369534
4.890625,3.25477787852287
4.90625,3.22630256414413
4.921875,3.1978272497654
4.9375,3.16872690618038
4.953125,3.13899842649698
4.96875,3.10863902792335
4.984375,3.07764627970755
5,3.04665353149176
5.015625,3.0150274336338
5.03125,2.98276555538177
5.046875,2.94986581802368
5.0625,2.91632652282715
