x,y
1,0
1.125,0.5
1.25,0.921875
1.375,1.283203125
1.5,1.59716796875
1.75,2.1497802734375
1.875,2.388427734375
2,2.59912109375
2.125,2.7880859375
2.25,2.958984375
2.375,3.1298828125
2.5,3.28271484375
2.625,3.421142578125
2.75,3.5462646484375
2.875,3.65753173828125
3,3.768798828125
3.125,3.8662109375
3.25,3.94921875
3.375,4.015625
3.5,4.0625
3.625,4.109375
3.75,4.13671875
3.875,4.1416015625
4,4.120361328125
4.125,4.06951904296875
4.25,4.0186767578125
4.375,3.938232421875
4.5,3.82470703125
4.625,3.6748046875
4.75,3.486328125
4.875,3.2978515625
5,3.07080078125
5.125,2.802978515625
5.25,2.4932861328125
5.375,2.14263916015625
5.5,1.7919921875
5.625,1.400390625
5.75,0.96875
5.875,0.5
6,0
0,0
