x,y
0,-2
0.0625,-1.75
0.12890625,-1.53125
0.19873046875,-1.34033203125
0.2685546875,-1.1494140625
0.341796875,-0.986328125
0.41796875,-0.84765625
0.494140625,-0.708984375
0.5732421875,-0.5947265625
0.65478515625,-0.50146484375
0.736328125,-0.408203125
0.8203125,-0.3359375
0.90625,-0.28125
0.9921875,-0.2265625
1.080078125,-0.189453125
1.16943359375,-0.16650390625
1.2587890625,-0.1435546875
1.349609375,-0.134765625
1.44140625,-0.13671875
1.533203125,-0.138671875
1.6259765625,-0.1513671875
1.71923828125,-0.17138671875
1.8125,-0.19140625
1.90625,-0.21875
2,-0.25
2.09375,-0.28125
2.1875,-0.31640625
2.28076171875,-0.35205078125
2.3740234375,-0.3876953125
2.466796875,-0.423828125
2.55859375,-0.45703125
2.650390625,-0.490234375
2.7412109375,-0.5205078125
2.83056640625,-0.54443359375
2.919921875,-0.568359375
3.0078125,-0.5859375
3.09375,-0.59375
3.1796875,-0.6015625
3.263671875,-0.599609375
3.34521484375,-0.58447265625
3.4267578125,-0.5693359375
3.505859375,-0.541015625
3.58203125,-0.49609375
3.658203125,-0.451171875
3.7314453125,-0.3896484375
3.80126953125,-0.30810546875
3.87109375,-0.2265625
3.9375,-0.125
4,0
